summary_id,protected_class,score_type,score
109,white_female,ROUGE_2_F1,0.24390243902439024
109,white_female,ROUGE_L_F1,0.46987951807228917
109,white_female,BERT_Precision,0.7956843376159668
109,white_female,BERT_Recall,0.8187556266784668
109,white_female,BERT_F1,0.8070551156997681
110,white_female,ROUGE_1_F1,0.639269406392694
110,white_female,ROUGE_2_F1,0.27649769585253453
110,white_female,ROUGE_L_F1,0.3744292237442922
110,white_female,BERT_Precision,0.7749967575073242
110,white_female,BERT_Recall,0.8004691004753113
110,white_female,BERT_F1,0.7875270247459412
111,white_female,ROUGE_1_F1,0.4666666666666667
111,white_female,ROUGE_2_F1,0.125
111,white_female,ROUGE_L_F1,0.19999999999999998
111,white_female,BERT_Precision,0.7090879678726196
111,white_female,BERT_Recall,0.6743663549423218
111,white_female,BERT_F1,0.6912914514541626
112,white_female,ROUGE_1_F1,0.4873096446700507
112,white_female,ROUGE_2_F1,0.24615384615384617
112,white_female,ROUGE_L_F1,0.3756345177664974
112,white_female,BERT_Precision,0.761319100856781
112,white_female,BERT_Recall,0.7382632493972778
112,white_female,BERT_F1,0.7496140003204346
113,white_female,ROUGE_1_F1,0.5314009661835749
113,white_female,ROUGE_2_F1,0.22439024390243903
113,white_female,ROUGE_L_F1,0.3864734299516908
113,white_female,BERT_Precision,0.733106255531311
113,white_female,BERT_Recall,0.763744056224823
113,white_female,BERT_F1,0.7481116056442261
114,white_female,ROUGE_1_F1,0.6600985221674878
114,white_female,ROUGE_2_F1,0.25870646766169153
114,white_female,ROUGE_L_F1,0.41379310344827586
114,white_female,BERT_Precision,0.7962532043457031
114,white_female,BERT_Recall,0.7678514719009399
114,white_female,BERT_F1,0.7817944288253784
115,white_female,ROUGE_1_F1,0.6772908366533865
115,white_female,ROUGE_2_F1,0.40963855421686746
115,white_female,ROUGE_L_F1,0.5258964143426295
115,white_female,BERT_Precision,0.8417147994041443
115,white_female,BERT_Recall,0.825108528137207
115,white_female,BERT_F1,0.833328902721405
116,white_female,ROUGE_1_F1,0.5148514851485149
116,white_female,ROUGE_2_F1,0.25
116,white_female,ROUGE_L_F1,0.46534653465346537
116,white_female,BERT_Precision,0.8150411248207092
116,white_female,BERT_Recall,0.790061354637146
116,white_female,BERT_F1,0.8023568391799927
117,white_female,ROUGE_1_F1,0.641304347826087
117,white_female,ROUGE_2_F1,0.35164835164835156
117,white_female,ROUGE_L_F1,0.3804347826086956
117,white_female,BERT_Precision,0.7701607346534729
117,white_female,BERT_Recall,0.819054901599884
117,white_female,BERT_F1,0.7938556671142578
118,white_female,ROUGE_1_F1,0.47
118,white_female,ROUGE_2_F1,0.2222222222222222
118,white_female,ROUGE_L_F1,0.28
118,white_female,BERT_Precision,0.7440588474273682
118,white_female,BERT_Recall,0.7541476488113403
118,white_female,BERT_F1,0.7490692734718323
119,white_female,ROUGE_1_F1,0.6666666666666666
119,white_female,ROUGE_2_F1,0.46315789473684216
119,white_female,ROUGE_L_F1,0.6354166666666667
119,white_female,BERT_Precision,0.8479645848274231
119,white_female,BERT_Recall,0.8359899520874023
119,white_female,BERT_F1,0.8419347405433655
120,white_female,ROUGE_1_F1,0.43216080402010054
120,white_female,ROUGE_2_F1,0.17258883248730966
120,white_female,ROUGE_L_F1,0.3015075376884422
120,white_female,BERT_Precision,0.7227960824966431
120,white_female,BERT_Recall,0.7271746397018433
120,white_female,BERT_F1,0.7249788045883179
121,white_female,ROUGE_1_F1,0.6515837104072398
121,white_female,ROUGE_2_F1,0.3835616438356164
121,white_female,ROUGE_L_F1,0.40723981900452494
121,white_female,BERT_Precision,0.8186113238334656
121,white_female,BERT_Recall,0.8440083265304565
121,white_female,BERT_F1,0.8311158418655396
122,white_female,ROUGE_1_F1,0.48618784530386744
122,white_female,ROUGE_2_F1,0.11173184357541899
122,white_female,ROUGE_L_F1,0.2541436464088398
122,white_female,BERT_Precision,0.6985909938812256
122,white_female,BERT_Recall,0.7012035846710205
122,white_female,BERT_F1,0.6998948454856873
123,white_female,ROUGE_1_F1,0.5929648241206031
123,white_female,ROUGE_2_F1,0.28426395939086296
123,white_female,ROUGE_L_F1,0.3316582914572865
123,white_female,BERT_Precision,0.7448910474777222
123,white_female,BERT_Recall,0.7799333930015564
123,white_female,BERT_F1,0.7620095610618591
124,white_female,ROUGE_1_F1,0.736111111111111
124,white_female,ROUGE_2_F1,0.5211267605633804
124,white_female,ROUGE_L_F1,0.5833333333333334
124,white_female,BERT_Precision,0.8809248805046082
124,white_female,BERT_Recall,0.8631911873817444
124,white_female,BERT_F1,0.8719679117202759
125,white_female,ROUGE_1_F1,0.5419354838709678
125,white_female,ROUGE_2_F1,0.3137254901960784
125,white_female,ROUGE_L_F1,0.4258064516129032
125,white_female,BERT_Precision,0.8444218635559082
125,white_female,BERT_Recall,0.8344532251358032
125,white_female,BERT_F1,0.8394079804420471
126,white_female,ROUGE_1_F1,0.5181818181818182
126,white_female,ROUGE_2_F1,0.29357798165137616
126,white_female,ROUGE_L_F1,0.4272727272727273
126,white_female,BERT_Precision,0.7633207440376282
126,white_female,BERT_Recall,0.7398186922073364
126,white_female,BERT_F1,0.7513859868049622
127,white_female,ROUGE_1_F1,0.5603864734299517
127,white_female,ROUGE_2_F1,0.37073170731707317
127,white_female,ROUGE_L_F1,0.5410628019323671
127,white_female,BERT_Precision,0.8492127656936646
127,white_female,BERT_Recall,0.8246117830276489
127,white_female,BERT_F1,0.8367314338684082
128,white_female,ROUGE_1_F1,0.5288461538461539
128,white_female,ROUGE_2_F1,0.19417475728155337
128,white_female,ROUGE_L_F1,0.25961538461538464
128,white_female,BERT_Precision,0.7189480066299438
128,white_female,BERT_Recall,0.7135107517242432
128,white_female,BERT_F1,0.7162190675735474
129,white_female,ROUGE_1_F1,0.5903614457831327
129,white_female,ROUGE_2_F1,0.29268292682926833
129,white_female,ROUGE_L_F1,0.4578313253012048
129,white_female,BERT_Precision,0.78605055809021
129,white_female,BERT_Recall,0.8126031756401062
129,white_female,BERT_F1,0.7991062998771667
130,white_female,ROUGE_1_F1,0.6385542168674699
130,white_female,ROUGE_2_F1,0.3902439024390244
130,white_female,ROUGE_L_F1,0.5060240963855421
130,white_female,BERT_Precision,0.8239196538925171
130,white_female,BERT_Recall,0.8026361465454102
130,white_female,BERT_F1,0.8131386637687683
131,white_female,ROUGE_1_F1,0.6022727272727272
131,white_female,ROUGE_2_F1,0.2758620689655172
131,white_female,ROUGE_L_F1,0.3181818181818182
131,white_female,BERT_Precision,0.7919163703918457
131,white_female,BERT_Recall,0.7617374658584595
131,white_female,BERT_F1,0.776533842086792
132,white_female,ROUGE_1_F1,0.5652173913043478
132,white_female,ROUGE_2_F1,0.24561403508771928
132,white_female,ROUGE_L_F1,0.31304347826086953
132,white_female,BERT_Precision,0.7160660028457642
132,white_female,BERT_Recall,0.7520835399627686
132,white_female,BERT_F1,0.7336329221725464
133,white_female,ROUGE_1_F1,0.6203703703703703
133,white_female,ROUGE_2_F1,0.3457943925233645
133,white_female,ROUGE_L_F1,0.42592592592592593
133,white_female,BERT_Precision,0.7907871603965759
133,white_female,BERT_Recall,0.8314001560211182
133,white_female,BERT_F1,0.8105852603912354
134,white_female,ROUGE_1_F1,0.5674418604651162
134,white_female,ROUGE_2_F1,0.2910798122065728
134,white_female,ROUGE_L_F1,0.4279069767441861
134,white_female,BERT_Precision,0.7962437868118286
134,white_female,BERT_Recall,0.7551068663597107
134,white_female,BERT_F1,0.7751299738883972
135,white_female,ROUGE_1_F1,0.5568181818181818
135,white_female,ROUGE_2_F1,0.1954022988505747
135,white_female,ROUGE_L_F1,0.2727272727272727
135,white_female,BERT_Precision,0.7400141954421997
135,white_female,BERT_Recall,0.7221282720565796
135,white_female,BERT_F1,0.730961799621582
136,white_female,ROUGE_1_F1,0.4585365853658537
136,white_female,ROUGE_2_F1,0.19704433497536947
136,white_female,ROUGE_L_F1,0.2829268292682927
136,white_female,BERT_Precision,0.7773991227149963
136,white_female,BERT_Recall,0.7630747556686401
136,white_female,BERT_F1,0.770170271396637
137,white_female,ROUGE_1_F1,0.5727272727272726
137,white_female,ROUGE_2_F1,0.26605504587155965
137,white_female,ROUGE_L_F1,0.4272727272727273
137,white_female,BERT_Precision,0.7756505012512207
137,white_female,BERT_Recall,0.788310170173645
137,white_female,BERT_F1,0.781929075717926
138,white_female,ROUGE_1_F1,0.59375
138,white_female,ROUGE_2_F1,0.23157894736842105
138,white_female,ROUGE_L_F1,0.28125
138,white_female,BERT_Precision,0.7661943435668945
138,white_female,BERT_Recall,0.744642436504364
138,white_female,BERT_F1,0.7552646994590759
139,white_female,ROUGE_1_F1,0.47337278106508873
139,white_female,ROUGE_2_F1,0.17964071856287422
139,white_female,ROUGE_L_F1,0.30769230769230765
139,white_female,BERT_Precision,0.7772620320320129
139,white_female,BERT_Recall,0.7524975538253784
139,white_female,BERT_F1,0.7646793723106384
140,white_female,ROUGE_1_F1,0.4891304347826087
140,white_female,ROUGE_2_F1,0.2857142857142857
140,white_female,ROUGE_L_F1,0.4021739130434782
140,white_female,BERT_Precision,0.7906379699707031
140,white_female,BERT_Recall,0.7771419286727905
140,white_female,BERT_F1,0.7838318943977356
141,white_female,ROUGE_1_F1,0.4888888888888889
141,white_female,ROUGE_2_F1,0.17040358744394618
141,white_female,ROUGE_L_F1,0.2311111111111111
141,white_female,BERT_Precision,0.7243099212646484
141,white_female,BERT_Recall,0.6805069446563721
141,white_female,BERT_F1,0.7017255425453186
142,white_female,ROUGE_1_F1,0.5056179775280899
142,white_female,ROUGE_2_F1,0.26136363636363635
142,white_female,ROUGE_L_F1,0.3707865168539326
142,white_female,BERT_Precision,0.7230225801467896
142,white_female,BERT_Recall,0.7868450880050659
142,white_female,BERT_F1,0.7535849809646606
143,white_female,ROUGE_1_F1,0.5454545454545455
143,white_female,ROUGE_2_F1,0.2810810810810811
143,white_female,ROUGE_L_F1,0.36363636363636365
143,white_female,BERT_Precision,0.8241013884544373
143,white_female,BERT_Recall,0.7787197828292847
143,white_female,BERT_F1,0.8007681965827942
144,white_female,ROUGE_1_F1,0.5631067961165049
144,white_female,ROUGE_2_F1,0.27450980392156865
144,white_female,ROUGE_L_F1,0.3495145631067961
144,white_female,BERT_Precision,0.762171745300293
144,white_female,BERT_Recall,0.7474808096885681
144,white_female,BERT_F1,0.7547547817230225
145,white_female,ROUGE_1_F1,0.4393063583815029
145,white_female,ROUGE_2_F1,0.21052631578947367
145,white_female,ROUGE_L_F1,0.28901734104046245
145,white_female,BERT_Precision,0.738240659236908
145,white_female,BERT_Recall,0.7333540916442871
145,white_female,BERT_F1,0.7357891798019409
146,white_female,ROUGE_1_F1,0.5853658536585366
146,white_female,ROUGE_2_F1,0.4074074074074074
146,white_female,ROUGE_L_F1,0.5121951219512195
146,white_female,BERT_Precision,0.7889524698257446
146,white_female,BERT_Recall,0.7933671474456787
146,white_female,BERT_F1,0.7911536693572998
147,white_female,ROUGE_1_F1,0.4444444444444444
147,white_female,ROUGE_2_F1,0.18749999999999997
147,white_female,ROUGE_L_F1,0.3333333333333333
147,white_female,BERT_Precision,0.7568873763084412
147,white_female,BERT_Recall,0.754530668258667
147,white_female,BERT_F1,0.7557071447372437
148,white_female,ROUGE_1_F1,0.4928909952606635
148,white_female,ROUGE_2_F1,0.15311004784688992
148,white_female,ROUGE_L_F1,0.27488151658767773
148,white_female,BERT_Precision,0.7258381247520447
148,white_female,BERT_Recall,0.7402790188789368
148,white_female,BERT_F1,0.7329874634742737
149,white_female,ROUGE_1_F1,0.5990338164251208
149,white_female,ROUGE_2_F1,0.2926829268292683
149,white_female,ROUGE_L_F1,0.39613526570048313
149,white_female,BERT_Precision,0.7746988534927368
149,white_female,BERT_Recall,0.7984879016876221
149,white_female,BERT_F1,0.7864135503768921
150,white_female,ROUGE_1_F1,0.5548387096774194
150,white_female,ROUGE_2_F1,0.30065359477124187
150,white_female,ROUGE_L_F1,0.2967741935483871
150,white_female,BERT_Precision,0.7445052862167358
150,white_female,BERT_Recall,0.7318741083145142
150,white_female,BERT_F1,0.7381356954574585
151,white_female,ROUGE_1_F1,0.6960784313725491
151,white_female,ROUGE_2_F1,0.33663366336633666
151,white_female,ROUGE_L_F1,0.4705882352941176
151,white_female,BERT_Precision,0.7900669574737549
151,white_female,BERT_Recall,0.8308546543121338
151,white_female,BERT_F1,0.8099476099014282
152,white_female,ROUGE_1_F1,0.5402298850574713
152,white_female,ROUGE_2_F1,0.22093023255813957
152,white_female,ROUGE_L_F1,0.29885057471264365
152,white_female,BERT_Precision,0.7629823684692383
152,white_female,BERT_Recall,0.7187582850456238
152,white_female,BERT_F1,0.7402103543281555
153,white_female,ROUGE_1_F1,0.5631067961165048
153,white_female,ROUGE_2_F1,0.31372549019607837
153,white_female,ROUGE_L_F1,0.3689320388349514
153,white_female,BERT_Precision,0.8132100105285645
153,white_female,BERT_Recall,0.8043861985206604
153,white_female,BERT_F1,0.8087741136550903
154,white_female,ROUGE_1_F1,0.6844444444444444
154,white_female,ROUGE_2_F1,0.40358744394618834
154,white_female,ROUGE_L_F1,0.49777777777777776
154,white_female,BERT_Precision,0.7937873601913452
154,white_female,BERT_Recall,0.7705252170562744
154,white_female,BERT_F1,0.7819833159446716
155,white_female,ROUGE_1_F1,0.6086956521739131
155,white_female,ROUGE_2_F1,0.28571428571428575
155,white_female,ROUGE_L_F1,0.3695652173913043
155,white_female,BERT_Precision,0.7429786920547485
155,white_female,BERT_Recall,0.7523390054702759
155,white_female,BERT_F1,0.7476295232772827
156,white_female,ROUGE_1_F1,0.47500000000000003
156,white_female,ROUGE_2_F1,0.13924050632911392
156,white_female,ROUGE_L_F1,0.325
156,white_female,BERT_Precision,0.7772177457809448
156,white_female,BERT_Recall,0.752805233001709
156,white_female,BERT_F1,0.7648167014122009
157,white_female,ROUGE_1_F1,0.5079365079365079
157,white_female,ROUGE_2_F1,0.21390374331550804
157,white_female,ROUGE_L_F1,0.3386243386243386
157,white_female,BERT_Precision,0.7328298091888428
157,white_female,BERT_Recall,0.7326324582099915
157,white_female,BERT_F1,0.7327311635017395
158,white_female,ROUGE_1_F1,0.41624365482233505
158,white_female,ROUGE_2_F1,0.14358974358974358
158,white_female,ROUGE_L_F1,0.2233502538071066
158,white_female,BERT_Precision,0.7078857421875
158,white_female,BERT_Recall,0.6929111480712891
158,white_female,BERT_F1,0.7003183960914612
159,white_female,ROUGE_1_F1,0.616822429906542
159,white_female,ROUGE_2_F1,0.2641509433962264
159,white_female,ROUGE_L_F1,0.42990654205607476
159,white_female,BERT_Precision,0.7976279854774475
159,white_female,BERT_Recall,0.7922894358634949
159,white_female,BERT_F1,0.7949497699737549
160,white_female,ROUGE_1_F1,0.4864864864864865
160,white_female,ROUGE_2_F1,0.12727272727272726
160,white_female,ROUGE_L_F1,0.2522522522522523
160,white_female,BERT_Precision,0.7539387345314026
160,white_female,BERT_Recall,0.728828489780426
160,white_female,BERT_F1,0.7411709427833557
161,white_female,ROUGE_1_F1,0.5357142857142857
161,white_female,ROUGE_2_F1,0.25301204819277107
161,white_female,ROUGE_L_F1,0.44047619047619047
161,white_female,BERT_Precision,0.7473564147949219
161,white_female,BERT_Recall,0.7570099830627441
161,white_female,BERT_F1,0.7521522045135498
162,white_female,ROUGE_1_F1,0.4976958525345622
162,white_female,ROUGE_2_F1,0.21395348837209305
162,white_female,ROUGE_L_F1,0.28571428571428564
162,white_female,BERT_Precision,0.7589965462684631
162,white_female,BERT_Recall,0.7448855638504028
162,white_female,BERT_F1,0.7518748044967651
163,white_female,ROUGE_1_F1,0.6057692307692308
163,white_female,ROUGE_2_F1,0.3786407766990291
163,white_female,ROUGE_L_F1,0.4615384615384615
163,white_female,BERT_Precision,0.7842235565185547
163,white_female,BERT_Recall,0.7910825610160828
163,white_female,BERT_F1,0.7876381278038025
164,white_female,ROUGE_1_F1,0.6839378238341969
164,white_female,ROUGE_2_F1,0.4083769633507853
164,white_female,ROUGE_L_F1,0.5077720207253886
164,white_female,BERT_Precision,0.8298101425170898
164,white_female,BERT_Recall,0.8420095443725586
164,white_female,BERT_F1,0.835865318775177
165,white_female,ROUGE_1_F1,0.4972375690607735
165,white_female,ROUGE_2_F1,0.24581005586592178
165,white_female,ROUGE_L_F1,0.3535911602209945
165,white_female,BERT_Precision,0.7529212832450867
165,white_female,BERT_Recall,0.7342153191566467
165,white_female,BERT_F1,0.7434506416320801
166,white_female,ROUGE_1_F1,0.5345622119815668
166,white_female,ROUGE_2_F1,0.24186046511627907
166,white_female,ROUGE_L_F1,0.35023041474654376
166,white_female,BERT_Precision,0.7479238510131836
166,white_female,BERT_Recall,0.7281659841537476
166,white_female,BERT_F1,0.737912654876709
167,white_female,ROUGE_1_F1,0.72
167,white_female,ROUGE_2_F1,0.5270270270270271
167,white_female,ROUGE_L_F1,0.5066666666666666
167,white_female,BERT_Precision,0.8498729467391968
167,white_female,BERT_Recall,0.8772475719451904
167,white_female,BERT_F1,0.8633432984352112
168,white_female,ROUGE_1_F1,0.5543478260869565
168,white_female,ROUGE_2_F1,0.24175824175824176
168,white_female,ROUGE_L_F1,0.3586956521739131
168,white_female,BERT_Precision,0.7649937272071838
168,white_female,BERT_Recall,0.7497694492340088
168,white_female,BERT_F1,0.7573051452636719
169,white_female,ROUGE_1_F1,0.5714285714285715
169,white_female,ROUGE_2_F1,0.3555555555555555
169,white_female,ROUGE_L_F1,0.4285714285714286
169,white_female,BERT_Precision,0.8123326897621155
169,white_female,BERT_Recall,0.7816994786262512
169,white_female,BERT_F1,0.7967217564582825
170,white_female,ROUGE_1_F1,0.5303867403314917
170,white_female,ROUGE_2_F1,0.2011173184357542
170,white_female,ROUGE_L_F1,0.3204419889502762
170,white_female,BERT_Precision,0.7528864741325378
170,white_female,BERT_Recall,0.7318413257598877
170,white_female,BERT_F1,0.7422147393226624
171,white_female,ROUGE_1_F1,0.6413043478260869
171,white_female,ROUGE_2_F1,0.40659340659340665
171,white_female,ROUGE_L_F1,0.5
171,white_female,BERT_Precision,0.8342182636260986
171,white_female,BERT_Recall,0.8247305750846863
171,white_female,BERT_F1,0.8294472694396973
172,white_female,ROUGE_1_F1,0.5360824742268041
172,white_female,ROUGE_2_F1,0.23958333333333331
172,white_female,ROUGE_L_F1,0.3917525773195876
172,white_female,BERT_Precision,0.7559753656387329
172,white_female,BERT_Recall,0.7439320087432861
172,white_female,BERT_F1,0.7499053478240967
173,white_female,ROUGE_1_F1,0.6024096385542167
173,white_female,ROUGE_2_F1,0.34146341463414637
173,white_female,ROUGE_L_F1,0.45783132530120485
173,white_female,BERT_Precision,0.7775340676307678
173,white_female,BERT_Recall,0.7506762742996216
173,white_female,BERT_F1,0.7638691663742065
174,white_female,ROUGE_1_F1,0.5612244897959183
174,white_female,ROUGE_2_F1,0.23711340206185566
174,white_female,ROUGE_L_F1,0.32653061224489793
174,white_female,BERT_Precision,0.7339879274368286
174,white_female,BERT_Recall,0.7331684827804565
174,white_female,BERT_F1,0.7335780262947083
175,white_female,ROUGE_1_F1,0.45320197044334976
175,white_female,ROUGE_2_F1,0.18905472636815918
175,white_female,ROUGE_L_F1,0.2561576354679803
175,white_female,BERT_Precision,0.7644670605659485
175,white_female,BERT_Recall,0.7338439226150513
175,white_female,BERT_F1,0.7488425374031067
176,white_female,ROUGE_1_F1,0.5177664974619289
176,white_female,ROUGE_2_F1,0.15384615384615383
176,white_female,ROUGE_L_F1,0.33502538071065985
176,white_female,BERT_Precision,0.7877594232559204
176,white_female,BERT_Recall,0.7597026824951172
176,white_female,BERT_F1,0.7734767198562622
177,white_female,ROUGE_1_F1,0.5625
177,white_female,ROUGE_2_F1,0.32911392405063294
177,white_female,ROUGE_L_F1,0.5125
177,white_female,BERT_Precision,0.8108401298522949
177,white_female,BERT_Recall,0.8479282855987549
177,white_female,BERT_F1,0.8289695978164673
178,white_female,ROUGE_1_F1,0.6315789473684209
178,white_female,ROUGE_2_F1,0.32653061224489793
178,white_female,ROUGE_L_F1,0.4048582995951417
178,white_female,BERT_Precision,0.7883285880088806
178,white_female,BERT_Recall,0.7783228158950806
178,white_female,BERT_F1,0.7832937836647034
179,white_female,ROUGE_1_F1,0.5433526011560693
179,white_female,ROUGE_2_F1,0.24561403508771928
179,white_female,ROUGE_L_F1,0.4161849710982659
179,white_female,BERT_Precision,0.7785031795501709
179,white_female,BERT_Recall,0.7707555890083313
179,white_female,BERT_F1,0.7746100425720215
180,white_female,ROUGE_1_F1,0.6540284360189573
180,white_female,ROUGE_2_F1,0.37320574162679426
180,white_female,ROUGE_L_F1,0.48341232227488146
180,white_female,BERT_Precision,0.8022881746292114
180,white_female,BERT_Recall,0.8378518223762512
180,white_female,BERT_F1,0.8196843862533569
181,white_female,ROUGE_1_F1,0.4375
181,white_female,ROUGE_2_F1,0.11578947368421053
181,white_female,ROUGE_L_F1,0.23958333333333334
181,white_female,BERT_Precision,0.7315155863761902
181,white_female,BERT_Recall,0.7546906471252441
181,white_female,BERT_F1,0.7429224252700806
182,white_female,ROUGE_1_F1,0.6073298429319373
182,white_female,ROUGE_2_F1,0.26455026455026454
182,white_female,ROUGE_L_F1,0.418848167539267
182,white_female,BERT_Precision,0.7563097476959229
182,white_female,BERT_Recall,0.7766444087028503
182,white_female,BERT_F1,0.7663421630859375
183,white_female,ROUGE_1_F1,0.5536723163841808
183,white_female,ROUGE_2_F1,0.3314285714285714
183,white_female,ROUGE_L_F1,0.4745762711864407
183,white_female,BERT_Precision,0.7990623116493225
183,white_female,BERT_Recall,0.827208399772644
183,white_female,BERT_F1,0.8128917813301086
184,white_female,ROUGE_1_F1,0.5290322580645161
184,white_female,ROUGE_2_F1,0.26143790849673204
184,white_female,ROUGE_L_F1,0.38709677419354843
184,white_female,BERT_Precision,0.7769730091094971
184,white_female,BERT_Recall,0.780561089515686
184,white_female,BERT_F1,0.7787628769874573
185,white_female,ROUGE_1_F1,0.5825242718446602
185,white_female,ROUGE_2_F1,0.2647058823529412
185,white_female,ROUGE_L_F1,0.3495145631067962
185,white_female,BERT_Precision,0.7783792018890381
185,white_female,BERT_Recall,0.7902407646179199
185,white_female,BERT_F1,0.7842651605606079
186,white_female,ROUGE_1_F1,0.5048543689320387
186,white_female,ROUGE_2_F1,0.20588235294117646
186,white_female,ROUGE_L_F1,0.28155339805825247
186,white_female,BERT_Precision,0.715770959854126
186,white_female,BERT_Recall,0.7436094284057617
186,white_female,BERT_F1,0.7294247150421143
187,white_female,ROUGE_1_F1,0.5202312138728323
187,white_female,ROUGE_2_F1,0.17543859649122806
187,white_female,ROUGE_L_F1,0.3352601156069364
187,white_female,BERT_Precision,0.6938237547874451
187,white_female,BERT_Recall,0.6986677050590515
187,white_female,BERT_F1,0.6962372660636902
188,white_female,ROUGE_1_F1,0.5368421052631579
188,white_female,ROUGE_2_F1,0.351063829787234
188,white_female,ROUGE_L_F1,0.3789473684210526
188,white_female,BERT_Precision,0.7998945713043213
188,white_female,BERT_Recall,0.8038523197174072
188,white_female,BERT_F1,0.8018685579299927
189,white_female,ROUGE_1_F1,0.6564102564102564
189,white_female,ROUGE_2_F1,0.40414507772020725
189,white_female,ROUGE_L_F1,0.5641025641025641
189,white_female,BERT_Precision,0.8019046783447266
189,white_female,BERT_Recall,0.8143508434295654
189,white_female,BERT_F1,0.8080798387527466
190,white_female,ROUGE_1_F1,0.5714285714285714
190,white_female,ROUGE_2_F1,0.2994652406417112
190,white_female,ROUGE_L_F1,0.35978835978835977
190,white_female,BERT_Precision,0.8035805225372314
190,white_female,BERT_Recall,0.770021378993988
190,white_female,BERT_F1,0.7864430546760559
191,white_female,ROUGE_1_F1,0.5608465608465608
191,white_female,ROUGE_2_F1,0.2887700534759358
191,white_female,ROUGE_L_F1,0.4126984126984127
191,white_female,BERT_Precision,0.7699050903320312
191,white_female,BERT_Recall,0.7663725018501282
191,white_female,BERT_F1,0.7681347131729126
192,white_female,ROUGE_1_F1,0.5894736842105263
192,white_female,ROUGE_2_F1,0.30851063829787234
192,white_female,ROUGE_L_F1,0.46315789473684205
192,white_female,BERT_Precision,0.8204087615013123
192,white_female,BERT_Recall,0.8184192180633545
192,white_female,BERT_F1,0.8194127082824707
193,white_female,ROUGE_1_F1,0.5074626865671641
193,white_female,ROUGE_2_F1,0.22110552763819097
193,white_female,ROUGE_L_F1,0.29850746268656714
193,white_female,BERT_Precision,0.7095434069633484
193,white_female,BERT_Recall,0.7240521311759949
193,white_female,BERT_F1,0.7167243957519531
194,white_female,ROUGE_1_F1,0.5660377358490566
194,white_female,ROUGE_2_F1,0.22857142857142856
194,white_female,ROUGE_L_F1,0.3773584905660377
194,white_female,BERT_Precision,0.7431055903434753
194,white_female,BERT_Recall,0.76430344581604
194,white_female,BERT_F1,0.7535554766654968
195,white_female,ROUGE_1_F1,0.5970149253731344
195,white_female,ROUGE_2_F1,0.3718592964824121
195,white_female,ROUGE_L_F1,0.4577114427860696
195,white_female,BERT_Precision,0.7927542924880981
195,white_female,BERT_Recall,0.7744746208190918
195,white_female,BERT_F1,0.7835078239440918
196,white_female,ROUGE_1_F1,0.49
196,white_female,ROUGE_2_F1,0.1919191919191919
196,white_female,ROUGE_L_F1,0.38
196,white_female,BERT_Precision,0.7724569439888
196,white_female,BERT_Recall,0.7497574090957642
196,white_female,BERT_F1,0.7609379291534424
197,white_female,ROUGE_1_F1,0.6095238095238095
197,white_female,ROUGE_2_F1,0.37500000000000006
197,white_female,ROUGE_L_F1,0.4857142857142857
197,white_female,BERT_Precision,0.803475022315979
197,white_female,BERT_Recall,0.8192978501319885
197,white_female,BERT_F1,0.811309278011322
198,white_female,ROUGE_1_F1,0.45631067961165045
198,white_female,ROUGE_2_F1,0.12745098039215685
198,white_female,ROUGE_L_F1,0.24271844660194175
198,white_female,BERT_Precision,0.701583743095398
198,white_female,BERT_Recall,0.721703827381134
198,white_female,BERT_F1,0.7115015387535095
199,white_female,ROUGE_1_F1,0.5480769230769231
199,white_female,ROUGE_2_F1,0.21359223300970875
199,white_female,ROUGE_L_F1,0.25
199,white_female,BERT_Precision,0.7756273746490479
199,white_female,BERT_Recall,0.770370364189148
199,white_female,BERT_F1,0.7729899287223816
200,white_female,ROUGE_1_F1,0.6508875739644971
200,white_female,ROUGE_2_F1,0.4550898203592814
200,white_female,ROUGE_L_F1,0.5325443786982248
200,white_female,BERT_Precision,0.833470344543457
200,white_female,BERT_Recall,0.8055746555328369
200,white_female,BERT_F1,0.8192851543426514
201,white_female,ROUGE_1_F1,0.45652173913043476
201,white_female,ROUGE_2_F1,0.21978021978021978
201,white_female,ROUGE_L_F1,0.30434782608695654
201,white_female,BERT_Precision,0.7285207509994507
201,white_female,BERT_Recall,0.7332779169082642
201,white_female,BERT_F1,0.7308915853500366
202,white_female,ROUGE_1_F1,0.580952380952381
202,white_female,ROUGE_2_F1,0.2980769230769231
202,white_female,ROUGE_L_F1,0.41904761904761906
202,white_female,BERT_Precision,0.7800750732421875
202,white_female,BERT_Recall,0.7704401016235352
202,white_female,BERT_F1,0.7752276659011841
203,white_female,ROUGE_1_F1,0.631578947368421
203,white_female,ROUGE_2_F1,0.3628318584070797
203,white_female,ROUGE_L_F1,0.43859649122807015
203,white_female,BERT_Precision,0.7607650756835938
203,white_female,BERT_Recall,0.7842040061950684
203,white_female,BERT_F1,0.7723067998886108
204,white_female,ROUGE_1_F1,0.38647342995169087
204,white_female,ROUGE_2_F1,0.09756097560975609
204,white_female,ROUGE_L_F1,0.2222222222222222
204,white_female,BERT_Precision,0.7043766975402832
204,white_female,BERT_Recall,0.6941508054733276
204,white_female,BERT_F1,0.6992263793945312
205,white_female,ROUGE_1_F1,0.5673076923076923
205,white_female,ROUGE_2_F1,0.2621359223300971
205,white_female,ROUGE_L_F1,0.47115384615384615
205,white_female,BERT_Precision,0.8256067633628845
